,Zipcode,Population,Household Income,Year,state_fips,state,state_abbr,county,city
148556,95558,266.0,43250.0,2021,6,California,CA,Humboldt,Petrolia
148557,95558,409.0,65875.0,2020,6,California,CA,Humboldt,Petrolia
148558,95558,416.0,54167.0,2019,6,California,CA,Humboldt,Petrolia
148559,95558,423.0,40000.0,2018,6,California,CA,Humboldt,Petrolia
148565,95560,1337.0,66378.0,2022,6,California,CA,Humboldt,Redway
148566,95560,1640.0,72601.0,2021,6,California,CA,Humboldt,Redway
148567,95560,1534.0,63464.0,2020,6,California,CA,Humboldt,Redway
148568,95560,1615.0,81640.0,2019,6,California,CA,Humboldt,Redway
148569,95560,1466.0,78566.0,2018,6,California,CA,Humboldt,Redway
148570,95562,3396.0,45547.0,2022,6,California,CA,Humboldt,Rio dell
148571,95562,3395.0,36458.0,2021,6,California,CA,Humboldt,Rio dell
148572,95562,3412.0,39073.0,2020,6,California,CA,Humboldt,Rio dell
148573,95562,3401.0,41875.0,2019,6,California,CA,Humboldt,Rio dell
148574,95562,3422.0,37108.0,2018,6,California,CA,Humboldt,Rio dell
148580,95564,564.0,55536.0,2022,6,California,CA,Humboldt,Samoa
148581,95564,495.0,45341.0,2021,6,California,CA,Humboldt,Samoa
148582,95564,465.0,41875.0,2020,6,California,CA,Humboldt,Samoa
148583,95564,389.0,42206.0,2019,6,California,CA,Humboldt,Samoa
148584,95564,432.0,41250.0,2018,6,California,CA,Humboldt,Samoa
148585,95565,860.0,86406.0,2022,6,California,CA,Humboldt,Scotia
148586,95565,669.0,43393.0,2021,6,California,CA,Humboldt,Scotia
148587,95565,662.0,32955.0,2020,6,California,CA,Humboldt,Scotia
148588,95565,762.0,42955.0,2019,6,California,CA,Humboldt,Scotia
148589,95565,772.0,39115.0,2018,6,California,CA,Humboldt,Scotia
148590,95567,2001.0,92105.0,2022,6,California,CA,Del Norte,Smith river
148591,95567,2178.0,87500.0,2021,6,California,CA,Del Norte,Smith river
148592,95567,1888.0,84302.0,2020,6,California,CA,Del Norte,Smith river
148593,95567,1802.0,57266.0,2019,6,California,CA,Del Norte,Smith river
148594,95567,2066.0,50938.0,2018,6,California,CA,Del Norte,Smith river
148605,95570,2523.0,68594.0,2022,6,California,CA,Humboldt,Westhaven
148606,95570,2515.0,62679.0,2021,6,California,CA,Humboldt,Westhaven
148607,95570,2599.0,51458.0,2020,6,California,CA,Humboldt,Westhaven
148608,95570,2338.0,50278.0,2019,6,California,CA,Humboldt,Westhaven
148609,95570,2274.0,51406.0,2018,6,California,CA,Humboldt,Westhaven
148620,95585,545.0,36806.0,2022,6,California,CA,Mendocino,Leggett
148621,95585,473.0,25500.0,2021,6,California,CA,Mendocino,Leggett
148622,95585,420.0,21875.0,2020,6,California,CA,Mendocino,Leggett
148623,95585,457.0,21719.0,2019,6,California,CA,Mendocino,Leggett
148624,95585,483.0,22222.0,2018,6,California,CA,Mendocino,Leggett
148645,95602,18610.0,96578.0,2022,6,California,CA,Placer,Auburn
148646,95602,18705.0,86352.0,2021,6,California,CA,Placer,Auburn
148647,95602,18588.0,85662.0,2020,6,California,CA,Placer,Auburn
148648,95602,17557.0,82397.0,2019,6,California,CA,Placer,Auburn
148649,95602,18063.0,73485.0,2018,6,California,CA,Placer,Auburn
148650,95603,28366.0,78933.0,2022,6,California,CA,Placer,Auburn
148651,95603,28479.0,77571.0,2021,6,California,CA,Placer,Auburn
148652,95603,29930.0,72571.0,2020,6,California,CA,Placer,Auburn
148653,95603,29474.0,68257.0,2019,6,California,CA,Placer,Auburn
148654,95603,29244.0,66272.0,2018,6,California,CA,Placer,Auburn
148655,95605,14291.0,68226.0,2022,6,California,CA,Yolo,Bryte
148656,95605,14328.0,62654.0,2021,6,California,CA,Yolo,Bryte
148657,95605,14468.0,60309.0,2020,6,California,CA,Yolo,Bryte
148658,95605,14493.0,51303.0,2019,6,California,CA,Yolo,Bryte
148659,95605,14960.0,45456.0,2018,6,California,CA,Yolo,Bryte
148665,95607,235.0,136250.0,2022,6,California,CA,Yolo,Capay
148666,95607,201.0,130000.0,2021,6,California,CA,Yolo,Capay
148667,95607,303.0,76726.0,2020,6,California,CA,Yolo,Capay
148668,95607,389.0,75964.0,2019,6,California,CA,Yolo,Capay
148669,95607,327.0,68990.0,2018,6,California,CA,Yolo,Capay
148670,95608,63715.0,79371.0,2022,6,California,CA,Sacramento,Carmichael
148671,95608,63730.0,74360.0,2021,6,California,CA,Sacramento,Carmichael
148672,95608,62330.0,67766.0,2020,6,California,CA,Sacramento,Carmichael
148673,95608,62539.0,64059.0,2019,6,California,CA,Sacramento,Carmichael
148674,95608,61860.0,61437.0,2018,6,California,CA,Sacramento,Carmichael
148675,95610,46219.0,75370.0,2022,6,California,CA,Sacramento,Citrus heights
148676,95610,45792.0,68868.0,2021,6,California,CA,Sacramento,Citrus heights
148677,95610,46924.0,65972.0,2020,6,California,CA,Sacramento,Citrus heights
148678,95610,46305.0,61461.0,2019,6,California,CA,Sacramento,Citrus heights
148679,95610,45995.0,58780.0,2018,6,California,CA,Sacramento,Citrus heights
148680,95612,1462.0,130104.0,2022,6,California,CA,Yolo,Clarksburg
148681,95612,1606.0,133411.0,2021,6,California,CA,Yolo,Clarksburg
148682,95612,1465.0,117694.0,2020,6,California,CA,Yolo,Clarksburg
148683,95612,1321.0,95000.0,2019,6,California,CA,Yolo,Clarksburg
148684,95612,1078.0,79750.0,2018,6,California,CA,Yolo,Clarksburg
148687,95614,4479.0,114479.0,2022,6,California,CA,El Dorado,Cool
148688,95614,4580.0,113285.0,2021,6,California,CA,El Dorado,Cool
148689,95614,4446.0,105919.0,2020,6,California,CA,El Dorado,Cool
148690,95614,4359.0,99529.0,2019,6,California,CA,El Dorado,Cool
148691,95614,3961.0,97407.0,2018,6,California,CA,El Dorado,Cool
148692,95615,1147.0,67633.0,2022,6,California,CA,Sacramento,Courtland
148693,95615,1062.0,63117.0,2021,6,California,CA,Sacramento,Courtland
148694,95615,877.0,58909.0,2020,6,California,CA,Sacramento,Courtland
148695,95615,704.0,55881.0,2019,6,California,CA,Sacramento,Courtland
148696,95615,999.0,58231.0,2018,6,California,CA,Sacramento,Courtland
148697,95616,52090.0,69204.0,2022,6,California,CA,Yolo,Davis
148698,95616,52779.0,66205.0,2021,6,California,CA,Yolo,Davis
148699,95616,53805.0,61213.0,2020,6,California,CA,Yolo,Davis
148700,95616,52212.0,55510.0,2019,6,California,CA,Yolo,Davis
148701,95616,52088.0,52827.0,2018,6,California,CA,Yolo,Davis
148702,95618,26946.0,105625.0,2022,6,California,CA,Yolo,El macero
148703,95618,26478.0,105343.0,2021,6,California,CA,Yolo,El macero
148704,95618,27238.0,100876.0,2020,6,California,CA,Yolo,El macero
148705,95618,27519.0,93643.0,2019,6,California,CA,Yolo,El macero
148706,95618,26743.0,92531.0,2018,6,California,CA,Yolo,El macero
148707,95619,6414.0,72236.0,2022,6,California,CA,El Dorado,Diamond springs
148708,95619,6407.0,61250.0,2021,6,California,CA,El Dorado,Diamond springs
148709,95619,6504.0,57052.0,2020,6,California,CA,El Dorado,Diamond springs
148710,95619,5718.0,68614.0,2019,6,California,CA,El Dorado,Diamond springs
148711,95619,5674.0,67632.0,2018,6,California,CA,El Dorado,Diamond springs
148712,95620,22004.0,94042.0,2022,6,California,CA,Solano,Liberty farms
148713,95620,21494.0,84891.0,2021,6,California,CA,Solano,Liberty farms
148714,95620,22312.0,80080.0,2020,6,California,CA,Solano,Liberty farms
148715,95620,21954.0,82956.0,2019,6,California,CA,Solano,Liberty farms
148716,95620,21854.0,78079.0,2018,6,California,CA,Solano,Liberty farms
148717,95621,42089.0,74573.0,2022,6,California,CA,Sacramento,Citrus heights
148718,95621,42838.0,68246.0,2021,6,California,CA,Sacramento,Citrus heights
148719,95621,41755.0,66280.0,2020,6,California,CA,Sacramento,Citrus heights
148720,95621,41740.0,63214.0,2019,6,California,CA,Sacramento,Citrus heights
148721,95621,41757.0,59693.0,2018,6,California,CA,Sacramento,Citrus heights
148722,95623,4488.0,94044.0,2022,6,California,CA,El Dorado,El dorado
148723,95623,4411.0,81141.0,2021,6,California,CA,El Dorado,El dorado
148724,95623,3949.0,67961.0,2020,6,California,CA,El Dorado,El dorado
148725,95623,3665.0,75669.0,2019,6,California,CA,El Dorado,El dorado
148726,95623,3730.0,63160.0,2018,6,California,CA,El Dorado,El dorado
148727,95624,67915.0,114558.0,2022,6,California,CA,Sacramento,Elk grove
148728,95624,68434.0,106600.0,2021,6,California,CA,Sacramento,Elk grove
148729,95624,67017.0,100453.0,2020,6,California,CA,Sacramento,Elk grove
148730,95624,65948.0,93090.0,2019,6,California,CA,Sacramento,Elk grove
148731,95624,65742.0,91971.0,2018,6,California,CA,Sacramento,Elk grove
148737,95626,5845.0,89395.0,2022,6,California,CA,Sacramento,Elverta
148738,95626,5978.0,87941.0,2021,6,California,CA,Sacramento,Elverta
148739,95626,5879.0,76607.0,2020,6,California,CA,Sacramento,Elverta
148740,95626,6065.0,75481.0,2019,6,California,CA,Sacramento,Elverta
148741,95626,6335.0,73355.0,2018,6,California,CA,Sacramento,Elverta
148742,95627,4137.0,96809.0,2022,6,California,CA,Yolo,Esparto
148743,95627,4214.0,88671.0,2021,6,California,CA,Yolo,Esparto
148744,95627,4516.0,81563.0,2020,6,California,CA,Yolo,Esparto
148745,95627,3802.0,75938.0,2019,6,California,CA,Yolo,Esparto
148746,95627,4263.0,66169.0,2018,6,California,CA,Yolo,Esparto
148747,95628,44256.0,110012.0,2022,6,California,CA,Sacramento,Fair oaks
148748,95628,42434.0,100458.0,2021,6,California,CA,Sacramento,Fair oaks
148749,95628,40922.0,89923.0,2020,6,California,CA,Sacramento,Fair oaks
148750,95628,40855.0,86181.0,2019,6,California,CA,Sacramento,Fair oaks
148751,95628,41121.0,81235.0,2018,6,California,CA,Sacramento,Fair oaks
148757,95630,76599.0,134844.0,2022,6,California,CA,Sacramento,El dorado hills
148758,95630,73815.0,128383.0,2021,6,California,CA,Sacramento,El dorado hills
148759,95630,79584.0,118006.0,2020,6,California,CA,Sacramento,El dorado hills
148760,95630,78159.0,114405.0,2019,6,California,CA,Sacramento,El dorado hills
148761,95630,76973.0,109942.0,2018,6,California,CA,Sacramento,El dorado hills
148762,95631,6244.0,94706.0,2022,6,California,CA,Placer,Foresthill
148763,95631,6022.0,89141.0,2021,6,California,CA,Placer,Foresthill
148764,95631,6604.0,84265.0,2020,6,California,CA,Placer,Foresthill
148765,95631,6851.0,80772.0,2019,6,California,CA,Placer,Foresthill
148766,95631,6800.0,79000.0,2018,6,California,CA,Placer,Foresthill
148767,95632,31217.0,91315.0,2022,6,California,CA,Sacramento,Galt
148768,95632,31509.0,81045.0,2021,6,California,CA,Sacramento,Galt
148769,95632,32039.0,77351.0,2020,6,California,CA,Sacramento,Galt
148770,95632,31911.0,76334.0,2019,6,California,CA,Sacramento,Galt
148771,95632,31431.0,74190.0,2018,6,California,CA,Sacramento,Galt
148772,95633,3305.0,82963.0,2022,6,California,CA,El Dorado,Garden valley
148773,95633,3408.0,69345.0,2021,6,California,CA,El Dorado,Garden valley
148774,95633,4482.0,75276.0,2020,6,California,CA,El Dorado,Garden valley
148775,95633,4188.0,74884.0,2019,6,California,CA,El Dorado,Garden valley
148776,95633,3857.0,74362.0,2018,6,California,CA,El Dorado,Garden valley
148777,95634,3878.0,67364.0,2022,6,California,CA,El Dorado,Georgetown
148778,95634,4001.0,62569.0,2021,6,California,CA,El Dorado,Georgetown
148779,95634,3921.0,68672.0,2020,6,California,CA,El Dorado,Georgetown
148780,95634,3559.0,52868.0,2019,6,California,CA,El Dorado,Georgetown
148781,95634,3445.0,54013.0,2018,6,California,CA,El Dorado,Georgetown
148782,95635,948.0,92758.0,2022,6,California,CA,El Dorado,Greenwood
148783,95635,734.0,64455.0,2021,6,California,CA,El Dorado,Greenwood
148784,95635,801.0,62308.0,2020,6,California,CA,El Dorado,Greenwood
148785,95635,1058.0,56488.0,2019,6,California,CA,El Dorado,Greenwood
148786,95635,807.0,57899.0,2018,6,California,CA,El Dorado,Greenwood
148787,95636,1374.0,84843.0,2022,6,California,CA,El Dorado,Grizzly flats
148788,95636,1205.0,78415.0,2021,6,California,CA,El Dorado,Grizzly flats
148789,95636,1382.0,52639.0,2020,6,California,CA,El Dorado,Grizzly flats
148790,95636,1195.0,50757.0,2019,6,California,CA,El Dorado,Grizzly flats
148791,95636,1087.0,49981.0,2018,6,California,CA,El Dorado,Grizzly flats
148797,95638,2246.0,94167.0,2022,6,California,CA,Sacramento,Herald
148798,95638,2196.0,98198.0,2021,6,California,CA,Sacramento,Herald
148799,95638,2142.0,70313.0,2020,6,California,CA,Sacramento,Herald
148800,95638,2126.0,92708.0,2019,6,California,CA,Sacramento,Herald
148801,95638,2121.0,81500.0,2018,6,California,CA,Sacramento,Herald
148807,95640,12518.0,90665.0,2022,6,California,CA,Amador,Ione
148808,95640,12915.0,75953.0,2021,6,California,CA,Amador,Ione
148809,95640,11872.0,69648.0,2020,6,California,CA,Amador,Ione
148810,95640,11598.0,67922.0,2019,6,California,CA,Amador,Ione
148811,95640,10977.0,67635.0,2018,6,California,CA,Amador,Ione
148812,95641,1517.0,52035.0,2022,6,California,CA,Sacramento,Isleton
148813,95641,1431.0,46750.0,2021,6,California,CA,Sacramento,Isleton
148814,95641,1459.0,42174.0,2020,6,California,CA,Sacramento,Isleton
148815,95641,1489.0,42926.0,2019,6,California,CA,Sacramento,Isleton
148816,95641,1548.0,36932.0,2018,6,California,CA,Sacramento,Isleton
148817,95642,7152.0,78143.0,2022,6,California,CA,Amador,Jackson
148818,95642,6913.0,70019.0,2021,6,California,CA,Amador,Jackson
148819,95642,6547.0,63453.0,2020,6,California,CA,Amador,Jackson
148820,95642,7101.0,62083.0,2019,6,California,CA,Amador,Jackson
148821,95642,6826.0,54004.0,2018,6,California,CA,Amador,Jackson
148822,95645,1162.0,55758.0,2022,6,California,CA,Yolo,Knights landing
148823,95645,1233.0,52375.0,2021,6,California,CA,Yolo,Knights landing
148824,95645,1704.0,44297.0,2020,6,California,CA,Yolo,Knights landing
148825,95645,1881.0,43696.0,2019,6,California,CA,Yolo,Knights landing
148826,95645,1652.0,40500.0,2018,6,California,CA,Yolo,Knights landing
148827,95646,249.0,138295.0,2022,6,California,CA,Alpine,Kirkwood
148828,95646,232.0,129844.0,2021,6,California,CA,Alpine,Kirkwood
148829,95646,156.0,124167.0,2020,6,California,CA,Alpine,Kirkwood
148830,95646,80.0,80227.0,2019,6,California,CA,Alpine,Kirkwood
148831,95646,76.0,60875.0,2018,6,California,CA,Alpine,Kirkwood
148832,95648,55350.0,100112.0,2022,6,California,CA,Placer,Lincoln
148833,95648,54074.0,93666.0,2021,6,California,CA,Placer,Lincoln
148834,95648,52777.0,88167.0,2020,6,California,CA,Placer,Lincoln
148835,95648,52949.0,88158.0,2019,6,California,CA,Placer,Lincoln
148836,95648,52394.0,81267.0,2018,6,California,CA,Placer,Lincoln
148837,95650,14098.0,130869.0,2022,6,California,CA,Placer,Loomis
148838,95650,14479.0,108063.0,2021,6,California,CA,Placer,Loomis
148839,95650,15172.0,103669.0,2020,6,California,CA,Placer,Loomis
148840,95650,14808.0,102107.0,2019,6,California,CA,Placer,Loomis
148841,95650,14059.0,93783.0,2018,6,California,CA,Placer,Loomis
148852,95655,4954.0,123893.0,2022,6,California,CA,Sacramento,Mather afb
148853,95655,4806.0,116250.0,2021,6,California,CA,Sacramento,Mather afb
148854,95655,4334.0,94028.0,2020,6,California,CA,Sacramento,Mather afb
148855,95655,4156.0,86486.0,2019,6,California,CA,Sacramento,Mather afb
148856,95655,4178.0,89107.0,2018,6,California,CA,Sacramento,Mather afb
148857,95658,5974.0,117118.0,2022,6,California,CA,Placer,Newcastle
148858,95658,6023.0,106875.0,2021,6,California,CA,Placer,Newcastle
148859,95658,6491.0,108871.0,2020,6,California,CA,Placer,Newcastle
148860,95658,6837.0,96891.0,2019,6,California,CA,Placer,Newcastle
148861,95658,6853.0,82781.0,2018,6,California,CA,Placer,Newcastle
148862,95659,790.0,68333.0,2022,6,California,CA,Sutter,Trowbridge
148863,95659,809.0,58750.0,2021,6,California,CA,Sutter,Trowbridge
148864,95659,748.0,54833.0,2020,6,California,CA,Sutter,Trowbridge
148865,95659,932.0,54931.0,2019,6,California,CA,Sutter,Trowbridge
148866,95659,861.0,64375.0,2018,6,California,CA,Sutter,Trowbridge
148867,95660,35458.0,63429.0,2022,6,California,CA,Sacramento,North highlands
148868,95660,35649.0,55772.0,2021,6,California,CA,Sacramento,North highlands
148869,95660,36820.0,50541.0,2020,6,California,CA,Sacramento,North highlands
148870,95660,35461.0,45845.0,2019,6,California,CA,Sacramento,North highlands
148871,95660,36472.0,45328.0,2018,6,California,CA,Sacramento,North highlands
148872,95661,32827.0,105789.0,2022,6,California,CA,Placer,Roseville
148873,95661,32880.0,96554.0,2021,6,California,CA,Placer,Roseville
148874,95661,31851.0,88966.0,2020,6,California,CA,Placer,Roseville
148875,95661,31315.0,86823.0,2019,6,California,CA,Placer,Roseville
148876,95661,31327.0,83289.0,2018,6,California,CA,Placer,Roseville
148877,95662,32436.0,92507.0,2022,6,California,CA,Sacramento,Orangevale
148878,95662,33099.0,86535.0,2021,6,California,CA,Sacramento,Orangevale
148879,95662,32363.0,76079.0,2020,6,California,CA,Sacramento,Orangevale
148880,95662,32172.0,80434.0,2019,6,California,CA,Sacramento,Orangevale
148881,95662,32006.0,77993.0,2018,6,California,CA,Sacramento,Orangevale
148882,95663,2659.0,126250.0,2022,6,California,CA,Placer,Penryn
148883,95663,2771.0,117500.0,2021,6,California,CA,Placer,Penryn
148884,95663,2787.0,120742.0,2020,6,California,CA,Placer,Penryn
148885,95663,2493.0,106500.0,2019,6,California,CA,Placer,Penryn
148886,95663,2602.0,98393.0,2018,6,California,CA,Placer,Penryn
148887,95664,1133.0,84333.0,2022,6,California,CA,El Dorado,Pilot hill
148888,95664,986.0,83547.0,2021,6,California,CA,El Dorado,Pilot hill
148889,95664,1280.0,79375.0,2020,6,California,CA,El Dorado,Pilot hill
148890,95664,1603.0,72153.0,2019,6,California,CA,El Dorado,Pilot hill
148891,95664,1589.0,71921.0,2018,6,California,CA,El Dorado,Pilot hill
148892,95665,4693.0,61094.0,2022,6,California,CA,Amador,Pine grove
148893,95665,4650.0,79058.0,2021,6,California,CA,Amador,Pine grove
148894,95665,3729.0,62688.0,2020,6,California,CA,Amador,Pine grove
148895,95665,4303.0,82215.0,2019,6,California,CA,Amador,Pine grove
148896,95665,4664.0,69265.0,2018,6,California,CA,Amador,Pine grove
148897,95666,5885.0,75558.0,2022,6,California,CA,Amador,Pioneer
148898,95666,5542.0,70987.0,2021,6,California,CA,Amador,Pioneer
148899,95666,4692.0,71648.0,2020,6,California,CA,Amador,Pioneer
148900,95666,5164.0,61128.0,2019,6,California,CA,Amador,Pioneer
148901,95666,5113.0,57813.0,2018,6,California,CA,Amador,Pioneer
148902,95667,36084.0,84296.0,2022,6,California,CA,El Dorado,Placerville
148903,95667,35343.0,78221.0,2021,6,California,CA,El Dorado,Placerville
148904,95667,35452.0,74324.0,2020,6,California,CA,El Dorado,Placerville
148905,95667,36487.0,71705.0,2019,6,California,CA,El Dorado,Placerville
148906,95667,36620.0,69443.0,2018,6,California,CA,El Dorado,Placerville
148907,95668,507.0,78333.0,2022,6,California,CA,Sutter,Pleasant grove
148908,95668,548.0,72813.0,2021,6,California,CA,Sutter,Pleasant grove
148909,95668,588.0,75667.0,2020,6,California,CA,Sutter,Pleasant grove
148910,95668,664.0,64063.0,2019,6,California,CA,Sutter,Pleasant grove
148911,95668,743.0,64375.0,2018,6,California,CA,Sutter,Pleasant grove
148912,95669,2514.0,84500.0,2022,6,California,CA,Amador,Plymouth
148913,95669,2296.0,79000.0,2021,6,California,CA,Amador,Plymouth
148914,95669,4899.0,85758.0,2020,6,California,CA,Amador,Plymouth
148915,95669,2315.0,79464.0,2019,6,California,CA,Amador,Plymouth
148916,95669,2348.0,70417.0,2018,6,California,CA,Amador,Plymouth
148917,95670,59449.0,86905.0,2022,6,California,CA,Sacramento,Gold river
148918,95670,59685.0,79003.0,2021,6,California,CA,Sacramento,Gold river
148919,95670,57222.0,71732.0,2020,6,California,CA,Sacramento,Gold river
148920,95670,55558.0,67015.0,2019,6,California,CA,Sacramento,Gold river
148921,95670,54648.0,64784.0,2018,6,California,CA,Sacramento,Gold river
148922,95672,5744.0,138813.0,2022,6,California,CA,El Dorado,Rescue
148923,95672,5937.0,116719.0,2021,6,California,CA,El Dorado,Rescue
148924,95672,6543.0,111034.0,2020,6,California,CA,El Dorado,Rescue
148925,95672,5266.0,103708.0,2019,6,California,CA,El Dorado,Rescue
148926,95672,5220.0,102750.0,2018,6,California,CA,El Dorado,Rescue
148927,95673,16665.0,88866.0,2022,6,California,CA,Sacramento,Rio linda
148928,95673,17332.0,80633.0,2021,6,California,CA,Sacramento,Rio linda
148929,95673,16337.0,72438.0,2020,6,California,CA,Sacramento,Rio linda
148930,95673,16636.0,70876.0,2019,6,California,CA,Sacramento,Rio linda
148931,95673,15753.0,62604.0,2018,6,California,CA,Sacramento,Rio linda
148932,95674,859.0,108750.0,2022,6,California,CA,Sutter,Rio oso
148933,95674,906.0,109375.0,2021,6,California,CA,Sutter,Rio oso
148934,95674,910.0,94722.0,2020,6,California,CA,Sutter,Rio oso
148935,95674,767.0,104500.0,2019,6,California,CA,Sutter,Rio oso
148936,95674,913.0,83654.0,2018,6,California,CA,Sutter,Rio oso
148944,95677,28591.0,102549.0,2022,6,California,CA,Placer,Rocklin
148945,95677,28412.0,94695.0,2021,6,California,CA,Placer,Rocklin
148946,95677,26872.0,88897.0,2020,6,California,CA,Placer,Rocklin
148947,95677,25477.0,87742.0,2019,6,California,CA,Placer,Rocklin
148948,95677,25279.0,87014.0,2018,6,California,CA,Placer,Rocklin
148949,95678,45210.0,96178.0,2022,6,California,CA,Placer,Roseville
148950,95678,45201.0,86940.0,2021,6,California,CA,Placer,Roseville
148951,95678,43078.0,77437.0,2020,6,California,CA,Placer,Roseville
148952,95678,42053.0,73253.0,2019,6,California,CA,Placer,Roseville
148953,95678,43132.0,70060.0,2018,6,California,CA,Placer,Roseville
148954,95681,1370.0,100147.0,2022,6,California,CA,Placer,Sheridan
148955,95681,1269.0,66250.0,2021,6,California,CA,Placer,Sheridan
148956,95681,1023.0,49948.0,2020,6,California,CA,Placer,Sheridan
148957,95681,1246.0,44833.0,2019,6,California,CA,Placer,Sheridan
148958,95681,1148.0,53362.0,2018,6,California,CA,Placer,Sheridan
148959,95682,29750.0,108556.0,2022,6,California,CA,El Dorado,Cameron park
148960,95682,29836.0,97607.0,2021,6,California,CA,El Dorado,Cameron park
148961,95682,29556.0,87974.0,2020,6,California,CA,El Dorado,Cameron park
148962,95682,30314.0,87347.0,2019,6,California,CA,El Dorado,Cameron park
148963,95682,30141.0,87743.0,2018,6,California,CA,El Dorado,Cameron park
148964,95683,6330.0,128264.0,2022,6,California,CA,Sacramento,Rancho murieta
148965,95683,6311.0,131890.0,2021,6,California,CA,Sacramento,Rancho murieta
148966,95683,6084.0,111865.0,2020,6,California,CA,Sacramento,Rancho murieta
148967,95683,6326.0,108338.0,2019,6,California,CA,Sacramento,Rancho murieta
148968,95683,6279.0,107395.0,2018,6,California,CA,Sacramento,Rancho murieta
148969,95684,2913.0,81331.0,2022,6,California,CA,El Dorado,Somerset
148970,95684,2820.0,67891.0,2021,6,California,CA,El Dorado,Somerset
148971,95684,2857.0,66702.0,2020,6,California,CA,El Dorado,Somerset
148972,95684,3129.0,50475.0,2019,6,California,CA,El Dorado,Somerset
148973,95684,3384.0,60163.0,2018,6,California,CA,El Dorado,Somerset
148974,95685,4703.0,60158.0,2022,6,California,CA,Amador,Sutter creek
148975,95685,4814.0,56469.0,2021,6,California,CA,Amador,Sutter creek
148976,95685,4796.0,56599.0,2020,6,California,CA,Amador,Sutter creek
148977,95685,4665.0,57420.0,2019,6,California,CA,Amador,Sutter creek
148978,95685,4711.0,61270.0,2018,6,California,CA,Amador,Sutter creek
148979,95686,1194.0,38611.0,2022,6,California,CA,San Joaquin,Thornton
148980,95686,1155.0,32083.0,2021,6,California,CA,San Joaquin,Thornton
148981,95686,1133.0,40333.0,2020,6,California,CA,San Joaquin,Thornton
148982,95686,1262.0,33056.0,2019,6,California,CA,San Joaquin,Thornton
148983,95686,1209.0,41094.0,2018,6,California,CA,San Joaquin,Thornton
148984,95687,68996.0,104135.0,2022,6,California,CA,Solano,Vacaville
148985,95687,69825.0,95153.0,2021,6,California,CA,Solano,Vacaville
148986,95687,69073.0,92653.0,2020,6,California,CA,Solano,Vacaville
148987,95687,69060.0,86056.0,2019,6,California,CA,Solano,Vacaville
148988,95687,68069.0,81586.0,2018,6,California,CA,Solano,Vacaville
148989,95688,40147.0,116699.0,2022,6,California,CA,Solano,Vacaville
148990,95688,39967.0,106575.0,2021,6,California,CA,Solano,Vacaville
148991,95688,38114.0,98579.0,2020,6,California,CA,Solano,Vacaville
148992,95688,37260.0,94863.0,2019,6,California,CA,Solano,Vacaville
148993,95688,37227.0,88053.0,2018,6,California,CA,Solano,Vacaville
148999,95690,1621.0,71250.0,2022,6,California,CA,Sacramento,Walnut grove
149000,95690,2124.0,66823.0,2021,6,California,CA,Sacramento,Walnut grove
149001,95690,2060.0,65742.0,2020,6,California,CA,Sacramento,Walnut grove
149002,95690,2215.0,57619.0,2019,6,California,CA,Sacramento,Walnut grove
149003,95690,2122.0,56850.0,2018,6,California,CA,Sacramento,Walnut grove
149004,95691,39961.0,97380.0,2022,6,California,CA,Yolo,West sacramento
149005,95691,39361.0,86675.0,2021,6,California,CA,Yolo,West sacramento
149006,95691,39198.0,80916.0,2020,6,California,CA,Yolo,West sacramento
149007,95691,38690.0,77303.0,2019,6,California,CA,Yolo,West sacramento
149008,95691,37906.0,73086.0,2018,6,California,CA,Yolo,West sacramento
149009,95692,4887.0,79174.0,2022,6,California,CA,Yuba,Wheatland
149010,95692,5044.0,81472.0,2021,6,California,CA,Yuba,Wheatland
149011,95692,4924.0,76071.0,2020,6,California,CA,Yuba,Wheatland
149012,95692,5251.0,80357.0,2019,6,California,CA,Yuba,Wheatland
149013,95692,5152.0,72555.0,2018,6,California,CA,Yuba,Wheatland
149014,95693,7624.0,136411.0,2022,6,California,CA,Sacramento,Wilton
149015,95693,7247.0,116741.0,2021,6,California,CA,Sacramento,Wilton
149016,95693,6404.0,100479.0,2020,6,California,CA,Sacramento,Wilton
149017,95693,7037.0,100265.0,2019,6,California,CA,Sacramento,Wilton
149018,95693,6759.0,100679.0,2018,6,California,CA,Sacramento,Wilton
149019,95694,9600.0,101354.0,2022,6,California,CA,Yolo,Winters
149020,95694,9858.0,87371.0,2021,6,California,CA,Yolo,Winters
149021,95694,10549.0,87097.0,2020,6,California,CA,Yolo,Winters
149022,95694,10495.0,84949.0,2019,6,California,CA,Yolo,Winters
149023,95694,10386.0,82620.0,2018,6,California,CA,Yolo,Winters
149024,95695,39892.0,79009.0,2022,6,California,CA,Yolo,Woodland
149025,95695,40479.0,73131.0,2021,6,California,CA,Yolo,Woodland
149026,95695,40340.0,68158.0,2020,6,California,CA,Yolo,Woodland
149027,95695,41278.0,64390.0,2019,6,California,CA,Yolo,Woodland
149028,95695,40857.0,62380.0,2018,6,California,CA,Yolo,Woodland
149029,95701,1045.0,91875.0,2022,6,California,CA,Placer,Alta
149030,95701,1049.0,87625.0,2021,6,California,CA,Placer,Alta
149031,95701,1064.0,85294.0,2020,6,California,CA,Placer,Alta
149032,95701,915.0,83958.0,2019,6,California,CA,Placer,Alta
149033,95701,806.0,71058.0,2018,6,California,CA,Placer,Alta
