Zipcode,Population,Household Income,Year,state_fips,state,state_abbr,county,city
92026,50321.0,75868.0,2019,6,California,CA,San Diego,Escondido
92026,49921.0,71597.0,2018,6,California,CA,San Diego,Escondido
92027,55750.0,80260.0,2022,6,California,CA,San Diego,Escondido
92027,56878.0,74690.0,2021,6,California,CA,San Diego,Escondido
92027,57225.0,70009.0,2020,6,California,CA,San Diego,Escondido
92027,56788.0,65989.0,2019,6,California,CA,San Diego,Escondido
92027,56811.0,63904.0,2018,6,California,CA,San Diego,Escondido
92028,51135.0,96160.0,2022,6,California,CA,San Diego,Fallbrook
92028,50661.0,87754.0,2021,6,California,CA,San Diego,Fallbrook
92028,48736.0,80775.0,2020,6,California,CA,San Diego,Fallbrook
92028,48173.0,74708.0,2019,6,California,CA,San Diego,Fallbrook
92028,49380.0,69620.0,2018,6,California,CA,San Diego,Fallbrook
92029,19986.0,110456.0,2022,6,California,CA,San Diego,Escondido
92029,19466.0,98848.0,2021,6,California,CA,San Diego,Escondido
92029,19361.0,96690.0,2020,6,California,CA,San Diego,Escondido
92029,19382.0,95273.0,2019,6,California,CA,San Diego,Escondido
92029,19149.0,90278.0,2018,6,California,CA,San Diego,Escondido
92036,3075.0,72500.0,2022,6,California,CA,San Diego,Julian
92036,2981.0,64545.0,2021,6,California,CA,San Diego,Julian
92036,2619.0,64861.0,2020,6,California,CA,San Diego,Julian
92036,2593.0,56284.0,2019,6,California,CA,San Diego,Julian
92036,2221.0,52451.0,2018,6,California,CA,San Diego,Julian
92037,37665.0,136601.0,2022,6,California,CA,San Diego,La jolla
92037,37505.0,125636.0,2021,6,California,CA,San Diego,La jolla
92037,38261.0,113676.0,2020,6,California,CA,San Diego,La jolla
92037,38168.0,109194.0,2019,6,California,CA,San Diego,La jolla
92037,39724.0,105904.0,2018,6,California,CA,San Diego,La jolla
92040,45906.0,95952.0,2022,6,California,CA,San Diego,Lakeside
92040,45371.0,88820.0,2021,6,California,CA,San Diego,Lakeside
92040,45392.0,83692.0,2020,6,California,CA,San Diego,Lakeside
92040,46306.0,79803.0,2019,6,California,CA,San Diego,Lakeside
92040,46261.0,74918.0,2018,6,California,CA,San Diego,Lakeside
92054,37050.0,68713.0,2022,6,California,CA,San Diego,Oceanside
92054,37567.0,64694.0,2021,6,California,CA,San Diego,Oceanside
92054,40709.0,63355.0,2020,6,California,CA,San Diego,Oceanside
92054,41807.0,63404.0,2019,6,California,CA,San Diego,Oceanside
92054,42173.0,60017.0,2018,6,California,CA,San Diego,Oceanside
92056,54190.0,97736.0,2022,6,California,CA,San Diego,Oceanside
92056,54045.0,90777.0,2021,6,California,CA,San Diego,Oceanside
92056,53124.0,85047.0,2020,6,California,CA,San Diego,Oceanside
92056,52337.0,81583.0,2019,6,California,CA,San Diego,Oceanside
92056,53845.0,77751.0,2018,6,California,CA,San Diego,Oceanside
92057,58022.0,100066.0,2022,6,California,CA,San Diego,Oceanside
92057,58444.0,91298.0,2021,6,California,CA,San Diego,Oceanside
92057,59190.0,81339.0,2020,6,California,CA,San Diego,Oceanside
92057,60414.0,75687.0,2019,6,California,CA,San Diego,Oceanside
92057,58347.0,72633.0,2018,6,California,CA,San Diego,Oceanside
92059,1456.0,94579.0,2022,6,California,CA,San Diego,Pala
92059,1445.0,87486.0,2021,6,California,CA,San Diego,Pala
92059,1578.0,96500.0,2020,6,California,CA,San Diego,Pala
92059,1464.0,96806.0,2019,6,California,CA,San Diego,Pala
92059,1456.0,94399.0,2018,6,California,CA,San Diego,Pala
92061,1677.0,88750.0,2022,6,California,CA,San Diego,Pauma valley
92061,1694.0,78162.0,2021,6,California,CA,San Diego,Pauma valley
92061,2273.0,43787.0,2020,6,California,CA,San Diego,Pauma valley
92061,2660.0,44423.0,2019,6,California,CA,San Diego,Pauma valley
92061,2376.0,44325.0,2018,6,California,CA,San Diego,Pauma valley
92064,48783.0,135943.0,2022,6,California,CA,San Diego,Poway
92064,49005.0,119838.0,2021,6,California,CA,San Diego,Poway
92064,49768.0,115391.0,2020,6,California,CA,San Diego,Poway
92064,49805.0,108030.0,2019,6,California,CA,San Diego,Poway
92064,49933.0,105788.0,2018,6,California,CA,San Diego,Poway
92065,36836.0,120683.0,2022,6,California,CA,San Diego,Ramona
92065,36838.0,103743.0,2021,6,California,CA,San Diego,Ramona
92065,36460.0,100645.0,2020,6,California,CA,San Diego,Ramona
92065,37505.0,98366.0,2019,6,California,CA,San Diego,Ramona
92065,36309.0,89750.0,2018,6,California,CA,San Diego,Ramona
92067,9186.0,245427.0,2022,6,California,CA,San Diego,Rancho santa fe
92067,9060.0,216781.0,2021,6,California,CA,San Diego,Rancho santa fe
92067,8968.0,212188.0,2020,6,California,CA,San Diego,Rancho santa fe
92067,7724.0,174107.0,2019,6,California,CA,San Diego,Rancho santa fe
92067,8756.0,163281.0,2018,6,California,CA,San Diego,Rancho santa fe
92069,46648.0,86156.0,2022,6,California,CA,San Diego,San marcos
92069,46375.0,80429.0,2021,6,California,CA,San Diego,San marcos
92069,48048.0,77618.0,2020,6,California,CA,San Diego,San marcos
92069,50376.0,71488.0,2019,6,California,CA,San Diego,San marcos
92069,51447.0,69625.0,2018,6,California,CA,San Diego,San marcos
92070,761.0,76000.0,2022,6,California,CA,San Diego,Santa ysabel
92070,869.0,75417.0,2021,6,California,CA,San Diego,Santa ysabel
92070,892.0,52500.0,2020,6,California,CA,San Diego,Santa ysabel
92070,786.0,55417.0,2019,6,California,CA,San Diego,Santa ysabel
92070,829.0,47583.0,2018,6,California,CA,San Diego,Santa ysabel
92071,59795.0,101906.0,2022,6,California,CA,San Diego,Santee
92071,59826.0,93043.0,2021,6,California,CA,San Diego,Santee
92071,57207.0,85751.0,2020,6,California,CA,San Diego,Santee
92071,57710.0,87334.0,2019,6,California,CA,San Diego,Santee
92071,57511.0,83712.0,2018,6,California,CA,San Diego,Santee
92075,12072.0,128000.0,2022,6,California,CA,San Diego,Solana beach
92075,12234.0,111500.0,2021,6,California,CA,San Diego,Solana beach
92075,12691.0,104201.0,2020,6,California,CA,San Diego,Solana beach
92075,12752.0,106934.0,2019,6,California,CA,San Diego,Solana beach
92075,12624.0,105027.0,2018,6,California,CA,San Diego,Solana beach
92082,20678.0,111716.0,2022,6,California,CA,San Diego,Valley center
92082,20300.0,103509.0,2021,6,California,CA,San Diego,Valley center
92082,19636.0,94067.0,2020,6,California,CA,San Diego,Valley center
92082,18705.0,95889.0,2019,6,California,CA,San Diego,Valley center
92082,18065.0,83788.0,2018,6,California,CA,San Diego,Valley center
92083,37864.0,80160.0,2022,6,California,CA,San Diego,Vista
92083,38875.0,73204.0,2021,6,California,CA,San Diego,Vista
92083,39276.0,68551.0,2020,6,California,CA,San Diego,Vista
92083,39509.0,67693.0,2019,6,California,CA,San Diego,Vista
92083,39043.0,63262.0,2018,6,California,CA,San Diego,Vista
92084,49971.0,94768.0,2022,6,California,CA,San Diego,Vista
92084,49759.0,85150.0,2021,6,California,CA,San Diego,Vista
92084,50306.0,77970.0,2020,6,California,CA,San Diego,Vista
92084,51619.0,73645.0,2019,6,California,CA,San Diego,Vista
92084,51419.0,66099.0,2018,6,California,CA,San Diego,Vista
92086,1409.0,54167.0,2022,6,California,CA,San Diego,Warner springs
92086,1306.0,48750.0,2021,6,California,CA,San Diego,Warner springs
92086,1259.0,38152.0,2020,6,California,CA,San Diego,Warner springs
92086,1543.0,41083.0,2019,6,California,CA,San Diego,Warner springs
92086,1544.0,37333.0,2018,6,California,CA,San Diego,Warner springs
92101,46025.0,86403.0,2022,6,California,CA,San Diego,San diego
92101,43096.0,78092.0,2021,6,California,CA,San Diego,San diego
92101,42423.0,71077.0,2020,6,California,CA,San Diego,San diego
92101,41159.0,71925.0,2019,6,California,CA,San Diego,San diego
92101,39313.0,66202.0,2018,6,California,CA,San Diego,San diego
92102,40051.0,68900.0,2022,6,California,CA,San Diego,San diego
92102,40083.0,59586.0,2021,6,California,CA,San Diego,San diego
92102,42413.0,54862.0,2020,6,California,CA,San Diego,San diego
92102,44010.0,51744.0,2019,6,California,CA,San Diego,San diego
92102,44500.0,47467.0,2018,6,California,CA,San Diego,San diego
92103,34296.0,94210.0,2022,6,California,CA,San Diego,San diego
92103,33873.0,84756.0,2021,6,California,CA,San Diego,San diego
92103,34246.0,78338.0,2020,6,California,CA,San Diego,San diego
92103,34700.0,78720.0,2019,6,California,CA,San Diego,San diego
92103,34878.0,77551.0,2018,6,California,CA,San Diego,San diego
92104,46613.0,86291.0,2022,6,California,CA,San Diego,San diego
92104,45773.0,79929.0,2021,6,California,CA,San Diego,San diego
92104,45601.0,73447.0,2020,6,California,CA,San Diego,San diego
92104,45435.0,67668.0,2019,6,California,CA,San Diego,San diego
92104,45202.0,64157.0,2018,6,California,CA,San Diego,San diego
92105,72688.0,58924.0,2022,6,California,CA,San Diego,San diego
92105,73085.0,51868.0,2021,6,California,CA,San Diego,San diego
92105,75990.0,48072.0,2020,6,California,CA,San Diego,San diego
92105,73623.0,43282.0,2019,6,California,CA,San Diego,San diego
92105,72848.0,40947.0,2018,6,California,CA,San Diego,San diego
92106,20483.0,119782.0,2022,6,California,CA,San Diego,San diego
92106,20889.0,117589.0,2021,6,California,CA,San Diego,San diego
92106,20592.0,114158.0,2020,6,California,CA,San Diego,San diego
92106,20155.0,103840.0,2019,6,California,CA,San Diego,San diego
92106,19080.0,102250.0,2018,6,California,CA,San Diego,San diego
92107,29435.0,101042.0,2022,6,California,CA,San Diego,San diego
92107,29753.0,93741.0,2021,6,California,CA,San Diego,San diego
92107,31667.0,84190.0,2020,6,California,CA,San Diego,San diego
92107,31223.0,85299.0,2019,6,California,CA,San Diego,San diego
92107,31148.0,82522.0,2018,6,California,CA,San Diego,San diego
92108,24201.0,97705.0,2022,6,California,CA,San Diego,San diego
92108,21995.0,87032.0,2021,6,California,CA,San Diego,San diego
92108,21013.0,80572.0,2020,6,California,CA,San Diego,San diego
92108,22280.0,75296.0,2019,6,California,CA,San Diego,San diego
92108,22565.0,72170.0,2018,6,California,CA,San Diego,San diego
92109,44009.0,106399.0,2022,6,California,CA,San Diego,San diego
92109,45333.0,95170.0,2021,6,California,CA,San Diego,San diego
92109,46777.0,92379.0,2020,6,California,CA,San Diego,San diego
92109,47111.0,80467.0,2019,6,California,CA,San Diego,San diego
92109,48417.0,77774.0,2018,6,California,CA,San Diego,San diego
92110,30773.0,95408.0,2022,6,California,CA,San Diego,San diego
92110,30318.0,87286.0,2021,6,California,CA,San Diego,San diego
92110,30047.0,77579.0,2020,6,California,CA,San Diego,San diego
92110,30108.0,73651.0,2019,6,California,CA,San Diego,San diego
92110,29911.0,68368.0,2018,6,California,CA,San Diego,San diego
92111,47710.0,94540.0,2022,6,California,CA,San Diego,San diego
92111,49351.0,85347.0,2021,6,California,CA,San Diego,San diego
92111,49874.0,77249.0,2020,6,California,CA,San Diego,San diego
92111,50693.0,74217.0,2019,6,California,CA,San Diego,San diego
92111,49369.0,69442.0,2018,6,California,CA,San Diego,San diego
92113,50983.0,56427.0,2022,6,California,CA,San Diego,San diego
92113,51461.0,49651.0,2021,6,California,CA,San Diego,San diego
92113,58231.0,43958.0,2020,6,California,CA,San Diego,San diego
92113,58408.0,40310.0,2019,6,California,CA,San Diego,San diego
92113,55623.0,36787.0,2018,6,California,CA,San Diego,San diego
92114,66487.0,84966.0,2022,6,California,CA,San Diego,San diego
92114,67745.0,79917.0,2021,6,California,CA,San Diego,San diego
92114,69858.0,73090.0,2020,6,California,CA,San Diego,San diego
92114,68851.0,66015.0,2019,6,California,CA,San Diego,San diego
92114,70039.0,64390.0,2018,6,California,CA,San Diego,San diego
92115,61456.0,68420.0,2022,6,California,CA,San Diego,San diego
92115,61450.0,59931.0,2021,6,California,CA,San Diego,San diego
92115,63755.0,56137.0,2020,6,California,CA,San Diego,San diego
92115,64343.0,51636.0,2019,6,California,CA,San Diego,San diego
92115,65853.0,48442.0,2018,6,California,CA,San Diego,San diego
92116,31836.0,93661.0,2022,6,California,CA,San Diego,San diego
92116,31470.0,83869.0,2021,6,California,CA,San Diego,San diego
92116,32361.0,78697.0,2020,6,California,CA,San Diego,San diego
92116,33408.0,74559.0,2019,6,California,CA,San Diego,San diego
92116,33767.0,67461.0,2018,6,California,CA,San Diego,San diego
92117,54499.0,101445.0,2022,6,California,CA,San Diego,San diego
92117,55195.0,97702.0,2021,6,California,CA,San Diego,San diego
92117,58651.0,91347.0,2020,6,California,CA,San Diego,San diego
92117,56983.0,86243.0,2019,6,California,CA,San Diego,San diego
92117,56173.0,77621.0,2018,6,California,CA,San Diego,San diego
92118,17602.0,125558.0,2022,6,California,CA,San Diego,Coronado
92118,19672.0,114559.0,2021,6,California,CA,San Diego,Coronado
92118,23426.0,108992.0,2020,6,California,CA,San Diego,Coronado
92118,22548.0,108967.0,2019,6,California,CA,San Diego,Coronado
92118,22484.0,101520.0,2018,6,California,CA,San Diego,Coronado
92119,24419.0,105849.0,2022,6,California,CA,San Diego,San diego
92119,24465.0,101109.0,2021,6,California,CA,San Diego,San diego
92119,24915.0,97965.0,2020,6,California,CA,San Diego,San diego
92119,24831.0,92500.0,2019,6,California,CA,San Diego,San diego
92119,23990.0,84191.0,2018,6,California,CA,San Diego,San diego
92120,30241.0,111909.0,2022,6,California,CA,San Diego,San diego
92120,29172.0,103596.0,2021,6,California,CA,San Diego,San diego
92120,29764.0,102597.0,2020,6,California,CA,San Diego,San diego
92120,30550.0,97747.0,2019,6,California,CA,San Diego,San diego
92120,29142.0,91947.0,2018,6,California,CA,San Diego,San diego
92121,4150.0,125000.0,2022,6,California,CA,San Diego,San diego
92121,4213.0,117200.0,2021,6,California,CA,San Diego,San diego
92121,4668.0,118155.0,2020,6,California,CA,San Diego,San diego
92121,4729.0,107786.0,2019,6,California,CA,San Diego,San diego
92121,4655.0,106688.0,2018,6,California,CA,San Diego,San diego
92122,45988.0,98330.0,2022,6,California,CA,San Diego,San diego
92122,45676.0,88073.0,2021,6,California,CA,San Diego,San diego
92122,47842.0,81438.0,2020,6,California,CA,San Diego,San diego
92122,48071.0,79816.0,2019,6,California,CA,San Diego,San diego
92122,48438.0,80232.0,2018,6,California,CA,San Diego,San diego
92123,32951.0,111282.0,2022,6,California,CA,San Diego,San diego
92123,33035.0,97691.0,2021,6,California,CA,San Diego,San diego
92123,34103.0,90602.0,2020,6,California,CA,San Diego,San diego
92123,32473.0,81899.0,2019,6,California,CA,San Diego,San diego
92123,31216.0,78880.0,2018,6,California,CA,San Diego,San diego
92124,31121.0,105885.0,2022,6,California,CA,San Diego,San diego
92124,31593.0,98693.0,2021,6,California,CA,San Diego,San diego
92124,32754.0,94485.0,2020,6,California,CA,San Diego,San diego
92124,32600.0,93147.0,2019,6,California,CA,San Diego,San diego
92124,32170.0,89080.0,2018,6,California,CA,San Diego,San diego
92126,78111.0,116013.0,2022,6,California,CA,San Diego,San diego
92126,78097.0,105284.0,2021,6,California,CA,San Diego,San diego
92126,83257.0,99376.0,2020,6,California,CA,San Diego,San diego
92126,82658.0,96915.0,2019,6,California,CA,San Diego,San diego
92126,82572.0,93994.0,2018,6,California,CA,San Diego,San diego
92127,51107.0,166804.0,2022,6,California,CA,San Diego,San diego
92127,50852.0,156464.0,2021,6,California,CA,San Diego,San diego
92127,50092.0,147827.0,2020,6,California,CA,San Diego,San diego
92127,49935.0,138338.0,2019,6,California,CA,San Diego,San diego
92127,48721.0,134769.0,2018,6,California,CA,San Diego,San diego
92128,49273.0,125609.0,2022,6,California,CA,San Diego,San diego
92128,50161.0,112779.0,2021,6,California,CA,San Diego,San diego
92128,52225.0,104501.0,2020,6,California,CA,San Diego,San diego
92128,51357.0,103238.0,2019,6,California,CA,San Diego,San diego
92128,51066.0,97952.0,2018,6,California,CA,San Diego,San diego
92129,52495.0,146754.0,2022,6,California,CA,San Diego,San diego
92129,53742.0,131688.0,2021,6,California,CA,San Diego,San diego
92129,56608.0,126371.0,2020,6,California,CA,San Diego,San diego
92129,54762.0,125250.0,2019,6,California,CA,San Diego,San diego
92129,54986.0,121357.0,2018,6,California,CA,San Diego,San diego
92130,57363.0,186000.0,2022,6,California,CA,San Diego,San diego
92130,57197.0,166789.0,2021,6,California,CA,San Diego,San diego
92130,56741.0,157333.0,2020,6,California,CA,San Diego,San diego
92130,56134.0,155452.0,2019,6,California,CA,San Diego,San diego
92130,55316.0,149344.0,2018,6,California,CA,San Diego,San diego
92131,35227.0,169448.0,2022,6,California,CA,San Diego,San diego
92131,36070.0,153058.0,2021,6,California,CA,San Diego,San diego
92131,34922.0,137987.0,2020,6,California,CA,San Diego,San diego
92131,34727.0,137500.0,2019,6,California,CA,San Diego,San diego
92131,34359.0,128653.0,2018,6,California,CA,San Diego,San diego
92139,34930.0,87463.0,2022,6,California,CA,San Diego,San diego
92139,35364.0,80594.0,2021,6,California,CA,San Diego,San diego
92139,36172.0,75576.0,2020,6,California,CA,San Diego,San diego
92139,36105.0,69541.0,2019,6,California,CA,San Diego,San diego
92139,37040.0,64510.0,2018,6,California,CA,San Diego,San diego
92154,83758.0,83287.0,2022,6,California,CA,San Diego,San diego
92154,85024.0,74705.0,2021,6,California,CA,San Diego,San diego
92154,89886.0,70846.0,2020,6,California,CA,San Diego,San diego
92154,88979.0,66498.0,2019,6,California,CA,San Diego,San diego
92154,86811.0,64942.0,2018,6,California,CA,San Diego,San diego
92173,28609.0,58209.0,2022,6,California,CA,San Diego,San ysidro
92173,29634.0,54003.0,2021,6,California,CA,San Diego,San ysidro
92173,31248.0,48967.0,2020,6,California,CA,San Diego,San ysidro
92173,31000.0,46549.0,2019,6,California,CA,San Diego,San ysidro
92173,31866.0,42561.0,2018,6,California,CA,San Diego,San ysidro
92201,64325.0,60031.0,2022,6,California,CA,Riverside,Chiriaco summit
92201,63325.0,50144.0,2021,6,California,CA,Riverside,Chiriaco summit
92201,64967.0,44215.0,2020,6,California,CA,Riverside,Chiriaco summit
92201,65726.0,45848.0,2019,6,California,CA,Riverside,Chiriaco summit
92201,65347.0,42757.0,2018,6,California,CA,Riverside,Chiriaco summit
92203,33558.0,90708.0,2022,6,California,CA,Riverside,Indio
92203,32829.0,80430.0,2021,6,California,CA,Riverside,Indio
92203,32360.0,77281.0,2020,6,California,CA,Riverside,Indio
92203,31140.0,71711.0,2019,6,California,CA,Riverside,Indio
92203,30744.0,67739.0,2018,6,California,CA,Riverside,Indio
92210,4832.0,132479.0,2022,6,California,CA,Riverside,Indian wells
92210,4827.0,120680.0,2021,6,California,CA,Riverside,Indian wells
92210,5137.0,108750.0,2020,6,California,CA,Riverside,Indian wells
92210,5138.0,103750.0,2019,6,California,CA,Riverside,Indian wells
92210,5049.0,99871.0,2018,6,California,CA,Riverside,Indian wells
92211,26741.0,82917.0,2022,6,California,CA,Riverside,Palm desert
92211,26106.0,72445.0,2021,6,California,CA,Riverside,Palm desert
92211,25530.0,66202.0,2020,6,California,CA,Riverside,Palm desert
92211,25056.0,63936.0,2019,6,California,CA,Riverside,Palm desert
92211,25339.0,62043.0,2018,6,California,CA,Riverside,Palm desert
92220,32797.0,55538.0,2022,6,California,CA,Riverside,Banning
92220,32523.0,48622.0,2021,6,California,CA,Riverside,Banning
92220,33360.0,44167.0,2020,6,California,CA,Riverside,Banning
92220,33525.0,42963.0,2019,6,California,CA,Riverside,Banning
92220,33014.0,41144.0,2018,6,California,CA,Riverside,Banning
92223,61686.0,99983.0,2022,6,California,CA,Riverside,Beaumont
92223,60328.0,90074.0,2021,6,California,CA,Riverside,Beaumont
92223,56925.0,86068.0,2020,6,California,CA,Riverside,Beaumont
92223,55580.0,80148.0,2019,6,California,CA,Riverside,Beaumont
92223,53914.0,73588.0,2018,6,California,CA,Riverside,Beaumont
92225,21189.0,52088.0,2022,6,California,CA,Riverside,Lost lake
92225,21272.0,48102.0,2021,6,California,CA,Riverside,Lost lake
92225,22520.0,43822.0,2020,6,California,CA,Riverside,Lost lake
92225,22460.0,44647.0,2019,6,California,CA,Riverside,Lost lake
92225,22149.0,41886.0,2018,6,California,CA,Riverside,Lost lake
92227,27540.0,56559.0,2022,6,California,CA,Imperial,Brawley
92227,27530.0,51459.0,2021,6,California,CA,Imperial,Brawley
92227,27165.0,47367.0,2020,6,California,CA,Imperial,Brawley
92227,27189.0,43061.0,2019,6,California,CA,Imperial,Brawley
92227,27255.0,43460.0,2018,6,California,CA,Imperial,Brawley
92230,2039.0,73750.0,2022,6,California,CA,Riverside,Cabazon
92230,2357.0,66337.0,2021,6,California,CA,Riverside,Cabazon
92230,2363.0,47500.0,2020,6,California,CA,Riverside,Cabazon
92230,2705.0,49286.0,2019,6,California,CA,Riverside,Cabazon
92230,3406.0,48284.0,2018,6,California,CA,Riverside,Cabazon
92231,38674.0,51750.0,2022,6,California,CA,Imperial,Calexico
92231,38879.0,47476.0,2021,6,California,CA,Imperial,Calexico
92231,39884.0,42739.0,2020,6,California,CA,Imperial,Calexico
92231,40064.0,43504.0,2019,6,California,CA,Imperial,Calexico
92231,40019.0,40759.0,2018,6,California,CA,Imperial,Calexico
92233,6871.0,46553.0,2022,6,California,CA,Imperial,Calipatria
92233,7454.0,41071.0,2021,6,California,CA,Imperial,Calipatria
92233,7520.0,40587.0,2020,6,California,CA,Imperial,Calipatria
92233,7509.0,37009.0,2019,6,California,CA,Imperial,Calipatria
92233,7618.0,35230.0,2018,6,California,CA,Imperial,Calipatria
92234,51964.0,63209.0,2022,6,California,CA,Riverside,Cathedral city
92234,51836.0,56671.0,2021,6,California,CA,Riverside,Cathedral city
92234,54812.0,50350.0,2020,6,California,CA,Riverside,Cathedral city
92234,54357.0,46521.0,2019,6,California,CA,Riverside,Cathedral city
92234,53961.0,46367.0,2018,6,California,CA,Riverside,Cathedral city
92236,42506.0,52489.0,2022,6,California,CA,Riverside,Coachella
92236,42218.0,40641.0,2021,6,California,CA,Riverside,Coachella
92236,45975.0,34269.0,2020,6,California,CA,Riverside,Coachella
92236,45477.0,34436.0,2019,6,California,CA,Riverside,Coachella
92236,45090.0,34222.0,2018,6,California,CA,Riverside,Coachella
92240,40755.0,48469.0,2022,6,California,CA,Riverside,Desert hot sprin
92240,39173.0,42155.0,2021,6,California,CA,Riverside,Desert hot sprin
92240,36214.0,40456.0,2020,6,California,CA,Riverside,Desert hot sprin
92240,35278.0,37060.0,2019,6,California,CA,Riverside,Desert hot sprin
92240,34447.0,36067.0,2018,6,California,CA,Riverside,Desert hot sprin
92241,8232.0,42771.0,2022,6,California,CA,Riverside,Desert hot sprin
92241,7319.0,36268.0,2021,6,California,CA,Riverside,Desert hot sprin
92241,7695.0,31478.0,2020,6,California,CA,Riverside,Desert hot sprin
92241,7699.0,30933.0,2019,6,California,CA,Riverside,Desert hot sprin
92241,7904.0,30532.0,2018,6,California,CA,Riverside,Desert hot sprin
92242,1230.0,41429.0,2022,6,California,CA,San Bernardino,Big river
92242,1256.0,45994.0,2021,6,California,CA,San Bernardino,Big river
92242,1300.0,42083.0,2020,6,California,CA,San Bernardino,Big river
92242,1312.0,33276.0,2019,6,California,CA,San Bernardino,Big river
92242,1306.0,29063.0,2018,6,California,CA,San Bernardino,Big river
92243,49193.0,54250.0,2022,6,California,CA,Imperial,El centro
92243,49880.0,48888.0,2021,6,California,CA,Imperial,El centro
92243,50112.0,47614.0,2020,6,California,CA,Imperial,El centro
92243,50402.0,48290.0,2019,6,California,CA,Imperial,El centro
92243,50484.0,46648.0,2018,6,California,CA,Imperial,El centro
92249,7910.0,56604.0,2022,6,California,CA,Imperial,Heber
92249,8346.0,54668.0,2021,6,California,CA,Imperial,Heber
92249,8459.0,58148.0,2020,6,California,CA,Imperial,Heber
92249,7861.0,47021.0,2019,6,California,CA,Imperial,Heber
92249,7898.0,44293.0,2018,6,California,CA,Imperial,Heber
92250,8033.0,56673.0,2022,6,California,CA,Imperial,Holtville
92250,7798.0,55777.0,2021,6,California,CA,Imperial,Holtville
92250,8255.0,49637.0,2020,6,California,CA,Imperial,Holtville
92250,8655.0,51250.0,2019,6,California,CA,Imperial,Holtville
92250,8979.0,53042.0,2018,6,California,CA,Imperial,Holtville
92251,27050.0,90632.0,2022,6,California,CA,Imperial,Imperial
92251,26740.0,85599.0,2021,6,California,CA,Imperial,Imperial
92251,24321.0,82394.0,2020,6,California,CA,Imperial,Imperial
92251,23970.0,83566.0,2019,6,California,CA,Imperial,Imperial
92251,23388.0,84544.0,2018,6,California,CA,Imperial,Imperial
92252,7911.0,53868.0,2022,6,California,CA,San Bernardino,Joshua tree
92252,8797.0,49032.0,2021,6,California,CA,San Bernardino,Joshua tree
92252,9500.0,42370.0,2020,6,California,CA,San Bernardino,Joshua tree
92252,9351.0,38333.0,2019,6,California,CA,San Bernardino,Joshua tree
92252,9394.0,37632.0,2018,6,California,CA,San Bernardino,Joshua tree
92253,37898.0,92744.0,2022,6,California,CA,Riverside,La quinta
92253,37814.0,83348.0,2021,6,California,CA,Riverside,La quinta
92253,41573.0,76158.0,2020,6,California,CA,Riverside,La quinta
92253,40929.0,79027.0,2019,6,California,CA,Riverside,La quinta
92253,40368.0,81193.0,2018,6,California,CA,Riverside,La quinta
92254,9362.0,38103.0,2022,6,California,CA,Riverside,Mecca
92254,7478.0,28897.0,2021,6,California,CA,Riverside,Mecca
92254,8336.0,26328.0,2020,6,California,CA,Riverside,Mecca
92254,9779.0,24194.0,2019,6,California,CA,Riverside,Mecca
92254,10385.0,24755.0,2018,6,California,CA,Riverside,Mecca
92256,3387.0,45938.0,2022,6,California,CA,San Bernardino,Morongo valley
92256,3159.0,42552.0,2021,6,California,CA,San Bernardino,Morongo valley
92256,3176.0,44944.0,2020,6,California,CA,San Bernardino,Morongo valley
92256,3100.0,53500.0,2019,6,California,CA,San Bernardino,Morongo valley
92256,3282.0,50515.0,2018,6,California,CA,San Bernardino,Morongo valley
92260,31039.0,68750.0,2022,6,California,CA,Riverside,Palm city
92260,31286.0,63023.0,2021,6,California,CA,Riverside,Palm city
92260,34553.0,61161.0,2020,6,California,CA,Riverside,Palm city
92260,34660.0,56898.0,2019,6,California,CA,Riverside,Palm city
92260,34225.0,54099.0,2018,6,California,CA,Riverside,Palm city
92262,25856.0,63710.0,2022,6,California,CA,Riverside,Palm springs
92262,25888.0,60289.0,2021,6,California,CA,Riverside,Palm springs
92262,28463.0,55757.0,2020,6,California,CA,Riverside,Palm springs
92262,28618.0,52092.0,2019,6,California,CA,Riverside,Palm springs
92262,28517.0,49229.0,2018,6,California,CA,Riverside,Palm springs
92264,20229.0,70305.0,2022,6,California,CA,Riverside,Palm springs
92264,19965.0,63518.0,2021,6,California,CA,Riverside,Palm springs
92264,20881.0,60318.0,2020,6,California,CA,Riverside,Palm springs
92264,20072.0,53778.0,2019,6,California,CA,Riverside,Palm springs
92264,19881.0,50795.0,2018,6,California,CA,Riverside,Palm springs
92268,405.0,63971.0,2022,6,California,CA,San Bernardino,Pioneertown
92268,503.0,44028.0,2021,6,California,CA,San Bernardino,Pioneertown
92268,360.0,44500.0,2020,6,California,CA,San Bernardino,Pioneertown
92268,455.0,42401.0,2019,6,California,CA,San Bernardino,Pioneertown
92268,597.0,47500.0,2018,6,California,CA,San Bernardino,Pioneertown
92270,17257.0,105557.0,2022,6,California,CA,Riverside,Rancho mirage
92270,17129.0,95158.0,2021,6,California,CA,Riverside,Rancho mirage
92270,18537.0,84891.0,2020,6,California,CA,Riverside,Rancho mirage
92270,18193.0,78682.0,2019,6,California,CA,Riverside,Rancho mirage
92270,18075.0,71227.0,2018,6,California,CA,Riverside,Rancho mirage
92273,1631.0,53162.0,2022,6,California,CA,Imperial,Seeley
92273,1781.0,43500.0,2021,6,California,CA,Imperial,Seeley
92273,1847.0,32961.0,2020,6,California,CA,Imperial,Seeley
92273,2010.0,29595.0,2019,6,California,CA,Imperial,Seeley
